conf,matched_queries,title,citation_count,categories,concepts,code_url,pdf_url,authors,abstract
ICASSP2021,emotion,Hierarchical Attention-Based Temporal Convolutional Networks for Eeg-Based Emotion Recognition.,28,"Emotion and Mood Recognition,EEG and Brain-Computer Interfaces,Gaze Tracking and Assistive Technology","Computer science,Discriminative model,Spectrogram,Recurrent neural network,Electroencephalography,Convolutional neural network,Artificial intelligence,Speech recognition,Emotion recognition,Pattern recognition (psychology),Deep learning,Representation (politics),Channel (broadcasting),Feature learning,Artificial neural network,Psychology,Computer network,Psychiatry,Politics,Political science,Law",,,"Chao Li,Boyang Chen,Ziping Zhao,Nicholas Cummins,Björn W. Schuller",
ICASSP2022,emotion,Leveraging Sparse Coding for EEG Based Emotion Recognition in Shooting.,1,"EEG and Brain-Computer Interfaces,ECG Monitoring and Analysis,Blind Source Separation Techniques","Computer science,Electroencephalography,Leverage (statistics),Artificial intelligence,Convolutional neural network,Emotion recognition,Speech recognition,Pattern recognition (psychology),Neural coding,Coding (social sciences),Machine learning,Psychology,Mathematics,Statistics,Psychiatry",,,"Yulu Wang,Yiwen Sun,Lei Fang,Changshui Zhang",
INTERSPEECH2023,emotional,Emotional Voice Conversion with Semi-Supervised Generative Modeling,0,"Speech Recognition and Synthesis,Speech and Audio Processing","Computer science,Generative grammar,Generative model,Speech recognition,Artificial intelligence,Natural language processing",,https://www.isca-archive.org//interspeech_2023/zhu23b_interspeech.pdf,"Hai Zhu, Huayi Zhan, Hong Cheng, Ying Wu","Emotional Voice Conversion (EVC) is a task that aims to convert the emotional state of speech from one to another while preserving the linguistic information and identity of the speaker. However, many studies are limited by the requirement for parallel speech data between different emotional patterns, which is not widely available in real-life applications. Furthermore, the annotation of emotional data is highly time-consuming and labor-intensive. To address these problems, in this paper, we propose SGEVC, a novel semi-supervised generative model for emotional voice conversion. This paper demonstrates that using as little as 1% supervised data is sufficient to achieve EVC. Experimental results show that our proposed model achieves state-of-the-art (SOTA) performance and consistently outperforms EVC baseline frameworks."
INTERSPEECH2022,emotion,Context-aware Multimodal Fusion for Emotion Recognition,9,Emotion and Mood Recognition,"Computer science,Context (archaeology),Emotion recognition,Human–computer interaction,Speech recognition,Artificial intelligence,Paleontology,Biology",,https://www.isca-archive.org//interspeech_2022/li22v_interspeech.pdf,"Jinchao Li, Shuai Wang, Yang Chao, Xunying Liu, Helen Meng","Automatic emotion recognition (AER) is an inherently complex multimodal task that aims to automatically determine the emotional state of a given expression. Recent works have witnessed the benefits of upstream pretrained models in both audio and textual modalities for the AER task. However, efforts are still needed to effectively integrate features across multiple modalities, devoting due considerations to granularity mismatch and asynchrony in time steps. In this work, we first validate the effectiveness of the upstream models in a unimodal setup and empirically find that partial fine-tuning of the pretrained model in the feature space can significantly boost performance. Moreover, we take the context of the current sentence to model a more accurate emotional state. Based on the unimodal setups, we further propose several multimodal fusion methods to combine high-level features from the audio and text modalities. Experiments are carried out on the IEMOCAP dataset in a 4-category classification problem and compared with state-of-the-art methods in recent literature. Results show that the proposed models gave a superior performance of up to 84.45% and 80.36% weighted accuracy scores respectively in Session 5 and 5-fold cross-validation settings."
INTERSPEECH2022,emotion,Audio-Visual Domain Adaptation Feature Fusion for Speech Emotion Recognition,6,Speech and Audio Processing,"Computer science,Speech recognition,Domain adaptation,Emotion recognition,Feature (linguistics),Domain (mathematical analysis),Audio visual,Adaptation (eye),Artificial intelligence,Fusion,Pattern recognition (psychology),Psychology,Multimedia,Linguistics,Mathematical analysis,Philosophy,Mathematics,Neuroscience,Classifier (UML)",https://github.com/Janie1996/AV4SER.,https://www.isca-archive.org//interspeech_2022/wei22b_interspeech.pdf,"Jie Wei, Guanyu Hu, Xinyu Yang, Anh Tuan Luu, Yizhuo Dong","Speech emotion recognition has made significant progress in recent years, in which feature representation learning has been paid more attention, but discriminative emotional features extraction has remained unresolved. In this paper, we propose MDSCM - a Multi-attention based Depthwise Separable Convolutional Model for speech emotional feature extraction that can reduce the feature redundancy through separating spatial-wise convolution and channel-wise convolution. MDSCM also enhances the feature discriminability by the multi-attention module that focuses on learning features with more emotional information. In addition, we propose an Audio-Visual Domain Adaptation Learning paradigm (AVDAL) to learn an audio-visual emotion-identity space. A shared audio-visual representation encoder is built to transfer the emotional knowledge learned from the visual domain to complement and enhance the emotional features that only extracted from speech. Domain classifier and emotion classifier are used for encoder training to reduce the mismatching of domain features, and enhance the discriminability of features for emotion recognition. The experimental results on the IEMOCAP dataset demonstrate that our proposed method outperforms other state-of-the-art speech emotion recognition systems, achieving 72.43% on weighted accuracy and 73.22% on unweighted accuracy. The code is available at https://github.com/Janie1996/AV4SER."
INTERSPEECH2022,emotion,Impact of Background Noise and Contribution of Visual Information in Emotion Identification by Native Mandarin Speakers,2,"Color perception and design,Emotion and Mood Recognition","Mandarin Chinese,Identification (biology),Speech recognition,Computer science,Noise (video),Linguistics,Natural language processing,Psychology,Artificial intelligence,Image (mathematics),Philosophy,Botany,Biology",,https://www.isca-archive.org//interspeech_2022/zhang22r_interspeech.pdf,"Minyue Zhang, Hongwei Ding","Many studies on emotion processing considered little about the issue of ecological validity and insufficient attention has been drawn to uni-sensory and multisensory emotion perception in challenging environments. The current research explored how adding multi-talker babble noise impacts emotion perception and how visual information affects the results in comparison with the audio alone conditions. Forty native Mandarin participants (21 females and 19 males) were asked to identify the emotion according to the auditory or audiovisual information they received. Results showed that the emotion identification accuracy was significantly lower in noisy conditions than in noiseless ones, whether additional visual information was presented simultaneously or not. In noisy environments, providing multisensory emotional information greatly facilitated recognition performances even when the visual information was less reliable. To conclude, multi-talker babble noise had a corrupting effect on emotion identification, which worked in both unisensory and multisensory settings, and emotion perception is a robust multisensory situation that follows the inverse effectiveness principle."
INTERSPEECH2022,emotion,Exploiting Fine-tuning of Self-supervised Learning Models for Improving Bi-modal Sentiment Analysis and Emotion Recognition,4,"Sentiment Analysis and Opinion Mining,Text and Document Classification Technologies","Computer science,Sentiment analysis,Modal,Emotion recognition,Speech recognition,Artificial intelligence,Emotion detection,Machine learning,Natural language processing,Chemistry,Polymer chemistry",,https://www.isca-archive.org//interspeech_2022/yang22q_interspeech.pdf,"Wei Yang, Satoru Fukayama, Panikos Heracleous, Jun Ogata","Speech-based multimodal affective computing has recently attracted significant research attention. Previous experimental results have shown that the audio-only approach exhibits inferior performance than the text-only approach in sentiment analysis and emotion recognition tasks. In this paper, we propose a new strategy to improve the performance of uni-modal and bi-modal affective computing systems via fine-tuning of two pre-trained self-supervised learning models (Text-RoBERTa and Speech-RoBERTa). We fine-tune the models on sentiment analysis and emotion recognition tasks using a shallow architecture, and apply crossmodal attention fusion to the models for further learning and final prediction or classification. We evaluate our proposed method on the CMU-MOSI, CMU-MOSEI and IEMOCAP datasets. The experimental results demonstrate that our approach exhibits superior performance for all benchmarks compared to existing state-of-the-art results, establishing the effectiveness of the proposed method."
INTERSPEECH2024,emotion,Dual-Constrained Dynamical Neural ODEs for Ambiguity-aware Continuous Emotion Prediction,0,"Time Series Analysis and Forecasting,Anomaly Detection Techniques and Applications","Ambiguity,Ode,Computer science,Dual (grammatical number),Artificial intelligence,Artificial neural network,Machine learning,Applied mathematics,Mathematics,Art,Literature,Programming language",,https://www.isca-archive.org//interspeech_2024/wu24_interspeech.pdf,"Jingyao Wu, Ting Dang, Vidhyasaharan Sethu, Eliathamby Ambikairajah","There has been a significant focus on modelling emotion ambiguity in recent years, with advancements made in representing emotions as distributions to capture ambiguity. However, there has been comparatively less effort devoted to the consideration of temporal dependencies in emotion distributions which encodes ambiguity in perceived emotions that evolve smoothly over time. Recognizing the benefits of using constrained dynamical neural ordinary differential equations (CD-NODE) to model time series as dynamic processes, we propose an ambiguity-aware dual-constrained Neural ODE approach to model the dynamics of emotion distributions on arousal and valence. In our approach, we utilize ODEs parameterised by neural networks to estimate the distribution parameters, and we integrate additional constraints to restrict the range of the system outputs to ensure the validity of predicted distributions. We evaluated our proposed system on the publicly available RECOLA dataset and observed very promising performance across a range of evaluation metrics."
INTERSPEECH2024,emotion,Emotion-Aware Speech Self-Supervised Representation Learning with Intensity Knowledge,0,Speech Recognition and Synthesis,"Computer science,Representation (politics),Artificial intelligence,Natural language processing,Speech recognition,Intensity (physics),Physics,Quantum mechanics,Politics,Political science,Law",https://github.com/AI-S2-Lab/EMS.,https://www.isca-archive.org//interspeech_2024/liu24r_interspeech.pdf,"Rui Liu, Zening Ma","Speech Self-Supervised Learning (SSL) has demonstrated considerable efficacy in various downstream tasks. Nevertheless, prevailing self-supervised models often overlook the incorporation of emotion-related prior information, thereby neglecting the potential enhancement of emotion task comprehension through emotion prior knowledge in speech.  In this paper, we propose an emotion-aware speech representation learning with intensity knowledge. Specifically, we extract frame-level emotion intensities using an established speech-emotion understanding model. Subsequently, we propose a novel emotional masking strategy (EMS) to incorporate emotion intensities into the masking process. We selected two representative models based on Transformer and CNN, namely MockingJay and Non-autoregressive Predictive Coding (NPC), and conducted experiments on IEMOCAP dataset. Experiments have demonstrated that the representations derived from our proposed method outperform the original model in SER task. We release the source code at https://github.com/AI-S2-Lab/EMS."
INTERSPEECH2024,emotional,VECL-TTS: Voice identity and Emotional style controllable Cross-Lingual Text-to-Speech,0,"Speech Recognition and Synthesis,Speech and dialogue systems","Style (visual arts),Computer science,Identity (music),Speech recognition,Linguistics,Art,Visual arts,Philosophy,Aesthetics",,https://www.isca-archive.org//interspeech_2024/gudmalwar24_interspeech.pdf,"Ashishkumar Gudmalwar, Nirmesh Shah, Sai Akarsh, Pankaj Wasnik, Rajiv Ratn Shah","Despite the significant advancements in Text-to-Speech (TTS) systems, their full utilization in automatic dubbing remains limited. This task necessitates the extraction of voice identity and emotional style from a reference speech in a source language and subsequently transferring them to a target language using cross-lingual TTS techniques. While previous approaches have mainly concentrated on controlling voice identity within the cross-lingual TTS framework, there has been limited work on incorporating emotion and voice identity together. To this end, we introduce an end-to-end Voice Identity and Emotional Style Controllable Cross-Lingual (VECL) TTS system using multilingual speakers and an emotion embedding network. Moreover, we introduce content and style consistency losses to enhance the quality of synthesized speech further. The proposed system achieved an average relative improvement of 8.83% compared to the state-of-the-art (SOTA) methods on a database comprising English and three Indian languages (Hindi, Telugu, and Marathi)."
EMNLP2024,affect,Which Programming Language and What Features at Pre-training Stage Affect Downstream Logical Inference Performance?,0,"Explainable Artificial Intelligence (XAI),Intelligent Tutoring Systems and Adaptive Learning,Online Learning and Analytics","Computer science,Affect (linguistics),Inference,Training (meteorology),Programming language,Downstream (manufacturing),Artificial intelligence,Natural language processing,Linguistics,Engineering,Operations management,Philosophy,Physics,Meteorology",,https://aclanthology.org/2024.emnlp-main.1008.pdf,"Fumiya Uchiyama,Takeshi Kojima,Andrew Gambardella,Qi Cao,Yusuke Iwasawa,Yutaka Matsuo","Recent large language models (LLMs) have demonstrated remarkable generalization abilities in mathematics and logical reasoning tasks.Prior research indicates that LLMs pre-trained with programming language data exhibit high mathematical and reasoning abilities; however, this causal relationship has not been rigorously tested. Our research aims to verify which programming languages and features during pre-training affect logical inference performance. Specifically, we pre-trained decoder-based language models from scratch using datasets from ten programming languages (e.g., Python, C, Java) and three natural language datasets (Wikipedia, Fineweb, C4) under identical conditions. Thereafter, we evaluated the trained models in a few-shot in-context learning setting on logical reasoning tasks: FLD and bAbi, which do not require commonsense or world knowledge. The results demonstrate that nearly all models trained with programming languages consistently outperform those trained with natural languages, indicating that programming languages contain factors that elicit logic inference performance. In addition, we found that models trained with programming languages exhibit a better ability to follow instructions compared to those trained with natural languages. Further analysis reveals that the depth of Abstract Syntax Trees representing parsed results of programs also affects logical reasoning performance. These findings will offer insights into the essential elements of pre-training for acquiring the foundational abilities of LLMs."
EMNLP2024,emojis,Unleashing the Power of Emojis in Texts via Self-supervised Graph Pre-Training,0,"Digital Communication and Language,Natural Language Processing Techniques","Computer science,Training (meteorology),Graph,Natural language processing,Artificial intelligence,Theoretical computer science,Meteorology,Physics",,https://aclanthology.org/2024.emnlp-main.989.pdf,"Zhou Zhang,Dongzeng Tan,Jiaan Wang,Yilong Chen,Jiarong Xu","Emojis have gained immense popularity on social platforms, serving as a common means to supplement or replace text. However, existing data mining approaches generally either completely ignore or simply treat emojis as ordinary Unicode characters, which may limit the model’s ability to grasp the rich semantic information in emojis and the interaction between emojis and texts. Thus, it is necessary to release the emoji’s power in social media data mining. To this end, we first construct a heterogeneous graph consisting of three types of nodes, i.e. post, word and emoji nodes to improve the representation of different elements in posts. The edges are also well-defined to model how these three elements interact with each other. To facilitate the sharing of information among post, word and emoji nodes, we propose a graph pre-train framework for text and emoji co-modeling, which contains two graph pre-training tasks: node-level graph contrastive learning and edge-level link reconstruction learning. Extensive experiments on the Xiaohongshu and Twitter datasets with two types of downstream tasks demonstrate that our approach proves significant improvement over previous strong baseline methods."
INTERSPEECH2024,emotion,SAMSEMO: New dataset for multilingual and multimodal emotion recognition,0,Emotion and Mood Recognition,"Computer science,Emotion recognition,Speech recognition,Artificial intelligence,Natural language processing,Pattern recognition (psychology)",,https://www.isca-archive.org//interspeech_2024/bujnowski24_interspeech.pdf,"Pawel Bujnowski, Bartlomiej Kuzma, Bartlomiej Paziewski, Jacek Rutkowski, Joanna Marhula, Zuzanna Bordzicka, Piotr Andruszkiewicz","The task of emotion recognition using image, audio and text modalities has recently attained popularity due to its various potential applications. However, the list of large-scale multimodal datasets is very short and all available datasets have significant limitations. We present SAMSEMO, a novel dataset for multimodal and multilingual emotion recognition. Our collection of over 23k video scenes is multilingual as it includes video scenes in 5 languages (EN, DE, ES, PL and KO). Video scenes are heterogeneous, they come from diverse sources and are accompanied with rich manually collected metadata and emotion annotations. In the paper, we also study the valence and arousal of audio features of our data for the most important emotion classes and compare them with the features of CMU-MOSEI data. Moreover, we perform multimodal experiments for emotion recognition with SAMSEMO and show how to use a multilingual model to improve the detection of imbalanced classes."
INTERSPEECH2023,"emotion,emo",Emo-StarGAN: A Semi-Supervised Any-to-Many Non-Parallel Emotion-Preserving Voice Conversion,0,"Speech Recognition and Synthesis,Voice and Speech Disorders,Speech and Audio Processing","Computer science,Emotion recognition,Identifier,Intelligibility (philosophy),Classifier (UML),Speech recognition,Emotion detection,Emotion classification,Artificial intelligence,Natural language processing,Philosophy,Epistemology,Programming language",,https://www.isca-archive.org//interspeech_2023/ghosh23_interspeech.pdf,"Suhita Ghosh, Arnab Das, Yamini Sinha, Ingo Siegert, Tim Polzehl, Sebastian Stober","Speech anonymisation prevents misuse of spoken data by removing any personal identifier while preserving at least linguistic content. However, emotion preservation is crucial for natural human-computer interaction. The well-known voice conversion technique StarGANv2-VC achieves anonymisation but fails to preserve emotion. This work presents an any-to-many semi-supervised StarGANv2-VC variant trained on partially emotion-labelled non-parallel data. We propose emotion-aware losses computed on the emotion embeddings and acoustic features correlated to emotion. Additionally, we use an emotion classifier to provide direct emotion supervision. Objective and subjective evaluations show that the proposed approach significantly improves emotion preservation over the vanilla StarGANv2-VC. This considerable improvement is seen over diverse datasets, emotions, target speakers, and inter-group conversions without compromising intelligibility and anonymisation."
MM2023,emotion,Progressive Visual Content Understanding Network for Image Emotion Classification.,2,"Image Retrieval and Classification Techniques,Advanced Image and Video Retrieval Techniques,Visual Attention and Saliency Detection","Computer science,Artificial intelligence,Perception,Benchmark (surveying),Emotion classification,Process (computing),Segmentation,Image (mathematics),Pattern recognition (psychology),Feature extraction,Semantic gap,Emotion perception,Machine learning,Image retrieval,Facial expression,Geodesy,Neuroscience,Biology,Geography,Operating system",,,"Jicai Pan,Shangfei Wang",
MM2023,emotion,Multi-label Emotion Analysis in Conversation via Multimodal Knowledge Distillation.,3,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Speech Recognition and Synthesis","Computer science,Conversation,Discriminative model,Artificial intelligence,Machine learning,Generalization,Speech recognition,Natural language processing,Mathematical analysis,Philosophy,Linguistics,Mathematics",,,"Sidharth Anand,Naresh Kumar Devulapally,Sreyasee Das Bhattacharjee,Junsong Yuan",
MM2023,"emotionkd,emotion",EmotionKD: A Cross-Modal Knowledge Distillation Framework for Emotion Recognition Based on Physiological Signals.,13,"Emotion and Mood Recognition,EEG and Brain-Computer Interfaces,Gaze Tracking and Assistive Technology","Computer science,Modal,Emotion recognition,Field (mathematics),Artificial intelligence,Distillation,Machine learning,Pattern recognition (psychology),Speech recognition,Chemistry,Mathematics,Organic chemistry,Polymer chemistry,Pure mathematics",,,"Yucheng Liu,Ziyu Jia,Haichao Wang",
MM2023,affective,COVES: A Cognitive-Affective Deep Model that Personalizes Math Problem Difficulty in Real Time and Improves Student Engagement with an Online Tutor.,0,"Online Learning and Analytics,Educational Games and Gamification,Intelligent Tutoring Systems and Adaptive Learning","TUTOR,Boredom,Outcome (game theory),Mathematics education,Computer science,Psychology,Cove,Artificial intelligence,Social psychology,Mathematics,Mathematical economics,Geomorphology,Geology",,,"Hao Yu,Danielle A. Allessio,Will Lee,William Rebelsky,Frank Sylvia,Tom Murray,John J. Magee,Ivon Arroyo,Beverly P. Woolf,Sarah Adel Bargal,Margrit Betke",
MM2023,affective,Efficient Labelling of Affective Video Datasets via Few-Shot & Multi-Task Contrastive Learning.,4,"Emotion and Mood Recognition,Humor Studies and Applications,Sentiment Analysis and Opinion Mining","Valence (chemistry),Computer science,Arousal,Artificial intelligence,Emotion classification,Facial expression,Natural language processing,Speech recognition,Machine learning,Psychology,Physics,Quantum mechanics,Neuroscience",,,"Ravikiran Parameshwara,Ibrahim Radwan,Akshay Asthana,Iman Abbasnejad,Ramanathan Subramanian,Roland Goecke",
MM2021,emotions,Similar Scenes Arouse Similar Emotions: Parallel Data Augmentation for Stylized Image Captioning.,4,"Multimodal Machine Learning Applications,Video Analysis and Summarization,Advanced Image and Video Retrieval Techniques","Stylized fact,Closed captioning,Computer science,Artificial intelligence,Image (mathematics),Natural language processing,Sentence,Inference,Scale (ratio),Style (visual arts),Speech recognition,Computer vision,History,Physics,Archaeology,Quantum mechanics,Economics,Macroeconomics",,,"Guodun Li,Yuchen Zhai,Zehao Lin,Yin Zhang",
MM2021,affect,How does Color Constancy Affect Target Recognition and Instance Segmentation?,5,"Color Science and Applications,Image Enhancement Techniques,Visual perception and processing mechanisms","Artificial intelligence,Computer science,Pipeline (software),Segmentation,Computer vision,Object (grammar),Object detection,Cognitive neuroscience of visual object recognition,Transformation (genetics),Color constancy,Pattern recognition (psychology),Encoding (memory),Image segmentation,Image (mathematics),Biochemistry,Chemistry,Gene,Programming language",,,"Siyan Xue,Shaobing Gao,Minjie Tan,Zhen He,Liangtian He",
INTERSPEECH2023,emotional,Attention-based Interactive Disentangling Network for Instance-level Emotional Voice Conversion,3,"Speech Recognition and Synthesis,Speech and Audio Processing,Music and Audio Processing","Computer science,Consistency (knowledge bases),Pipeline (software),Speech recognition,Artificial intelligence,Emotion recognition,Emotion classification,Transfer of learning,Natural language processing,Programming language",,https://www.isca-archive.org//interspeech_2023/chen23_interspeech.pdf,"Yun Chen, Lingxiao Yang, Qi Chen, Jian-Huang Lai, Xiaohua Xie","Emotional Voice Conversion aims to manipulate a speech according to a given emotion while preserving non-emotion components. Existing approaches cannot well express fine-grained emotional attributes. In this paper, we propose an Attention-based Interactive diseNtangling Network (AINN) that leverages instance-wise emotional knowledge for voice conversion. We introduce a two-stage pipeline to effectively train our network: Stage I utilizes inter-speech contrastive learning to model fine-grained emotion and intra-speech disentanglement learning to better separate emotion and content. In Stage II, we propose to regularize the conversion with a multi-view consistency mechanism. This technique helps us transfer fine-grained emotion and maintain speech content. Extensive experiments show that our AINN outperforms state-of-the-arts in both objective and subjective metrics."
INTERSPEECH2023,emotion,Exploiting Emotion Information in Speaker Embeddings for Expressive Text-to-Speech,2,Speech Recognition and Synthesis,"Computer science,Speech recognition,Natural language processing,Speaker diarisation,Artificial intelligence,Speaker recognition",,https://www.isca-archive.org//interspeech_2023/shaheen23_interspeech.pdf,"Zein Shaheen, Tasnima Sadekova, Yulia Matveeva, Alexandra Shirshova, Mikhail Kudinov","Text-to-Speech (TTS) systems have recently seen great progress in synthesizing high-quality speech. However, the prosody of generated utterances often is not as diverse as prosody of the natural speech. In the case of multi-speaker or voice cloning systems, this problem becomes even worse as information about prosody may be present in the input text and the speaker embedding. In this paper, we study the phenomenon of the presence of emotional information in speaker embeddings recently revealed for i-vectors and x-vectors. We show that the produced embeddings may include devoted components encoding prosodic information. We further propose a technique for finding such components and generating emotional speaker embeddings by manipulating them. We then demonstrate that the emotional TTS system based on the proposed method shows good performance and has a smaller number of trained parameters compared to solutions based on fine-tuning."
INTERSPEECH2023,emotion,Supervised Contrastive Learning with Nearest Neighbor Search for Speech Emotion Recognition,2,"Speech and Audio Processing,Emotion and Mood Recognition,Speech Recognition and Synthesis","Discriminative model,Computer science,Leverage (statistics),Artificial intelligence,Inference,Machine learning,Speech recognition,Cross entropy,Pattern recognition (psychology)",,https://www.isca-archive.org//interspeech_2023/wang23q_interspeech.pdf,"Xuechen Wang, Shiwan Zhao, Yong Qin","Speech Emotion Recognition (SER) is a challenging task due to limited data and blurred boundaries of certain emotions. In this paper, we present a comprehensive approach to improve the SER performance throughout the model lifecycle, including pre-training, fine-tuning, and inference stages. To address the data scarcity issue, we utilize a pre-trained model, wav2vec2.0. During fine-tuning, we propose a novel loss function that combines cross-entropy loss with supervised contrastive learning loss to improve the model's discriminative ability. This approach increases the inter-class distances and decreases the intra-class distances, mitigating the issue of blurred boundaries. Finally, to leverage the improved distances, we propose an interpolation method at the inference stage that combines the model prediction with the output from a k-nearest neighbors model. Our experiments on IEMOCAP demonstrate that our proposed methods outperform current state-of-the-art results."
INTERSPEECH2023,emotion,Learning Local to Global Feature Aggregation for Speech Emotion Recognition,7,"Speech and Audio Processing,Emotion and Mood Recognition","Computer science,Feature (linguistics),Speech recognition,Emotion recognition,Artificial intelligence,Pattern recognition (psychology),Linguistics,Philosophy",,https://www.isca-archive.org//interspeech_2023/lu23_interspeech.pdf,"Cheng Lu, Hailun Lian, Wenming Zheng, Yuan Zong, Yan Zhao, Sunan Li","Transformer has emerged in speech emotion recognition (SER) at present. However, its equal patch division not only damages frequency information but also ignores local emotion correlations across frames, which are key cues to represent emotion. To handle the issue, we propose a Local to Global Feature Aggregation learning (LGFA) for SER, which can aggregate long-term emotion correlations at different scales both inside frames and segments with entire frequency information to enhance the emotion discrimination of utterance-level speech features. For this purpose, we nest a Frame Transformer inside a Segment Transformer. Firstly, Frame Transformer is designed to excavate local emotion correlations between frames for frame embeddings. Then, the frame embeddings and their corresponding segment features are aggregated as different-level complements to be fed into Segment Transformer for learning utterance-level global emotion features. Experimental results show that the performance of LGFA is superior to the state-of-the-art methods."
INTERSPEECH2023,emotion,Transforming the Embeddings: A Lightweight Technique for Speech Emotion Recognition Tasks,2,"Emotion and Mood Recognition,Speech Recognition and Synthesis,Speech and Audio Processing","Computer science,Speech recognition,Emotion recognition,Natural language processing,Human–computer interaction,Artificial intelligence",,https://www.isca-archive.org//interspeech_2023/chetiaphukan23_interspeech.pdf,"Orchid Chetia Phukan, Arun Balaji Buduru, Rajesh Sharma","Speech emotion recognition (SER) is a field that has drawn a lot of attention due to its applications in diverse fields. A cur- rent trend in methods used for SER is to leverage embeddings from pre-trained models (PTMs) as input features to down- stream models. However, the use of embeddings from speaker recognition PTMs hasn't garnered much focus in comparison to other PTM embeddings. To fill this gap and in order to understand the efficacy of speaker recognition PTM embed- dings, we perform a comparative analysis of five PTM embed- dings. Among all, x-vector embeddings performed the best possibly due to its training for speaker recognition leading to capturing various components of speech such as tone, pitch, etc. Our modeling approach which utilizes x-vector embed- dings and mel-frequency cepstral coefficients (MFCC) as input features is the most lightweight approach while achieving com- parable accuracy to previous state-of-the-art (SOTA) methods in the CREMA-D benchmark."
INTERSPEECH2023,emotion,Multi-Level Knowledge Distillation for Speech Emotion Recognition in Noisy Conditions,0,"Speech and Audio Processing,Emotion and Mood Recognition,Speech Recognition and Synthesis","Leverage (statistics),Computer science,Speech recognition,Noise (video),Distillation,Artificial intelligence,Feature extraction,Acoustic model,Machine learning,Speech processing,Chemistry,Organic chemistry,Image (mathematics)",,https://www.isca-archive.org//interspeech_2023/liu23b_interspeech.pdf,"Yang Liu, Haoqin Sun, Geng Chen, Qingyue Wang, Zhen Zhao, Xugang Lu, Longbiao Wang","Speech emotion recognition (SER) performance deteriorates significantly in the presence of noise, making it challenging to achieve competitive performance in noisy conditions. To this end, we propose a multi-level knowledge distillation (MLKD) method, which aims to transfer the knowledge from a teacher model trained on clean speech to a simpler student model trained on noisy speech. Specifically, we use clean speech features extracted by the wav2vec-2.0 as the learning goal and train the distil wav2vec-2.0 to approximate the feature extraction ability of the original wav2vec-2.0 under noisy conditions. Furthermore, we leverage the multi-level knowledge of the original wav2vec-2.0 to supervise the single-level output of the distil wav2vec-2.0. We evaluate the effectiveness of our proposed method by conducting extensive experiments using five types of noise-contaminated speech on the IEMOCAP dataset, which show promising results compared to state-of-the-art models."
INTERSPEECH2023,emotion,Computation and Memory Efficient Noise Adaptation of Wav2Vec2.0 for Noisy Speech Emotion Recognition with Skip Connection Adapters,-1,,,,https://www.isca-archive.org//interspeech_2023/leem23_interspeech.pdf,"Seong-Gyun Leem, Daniel Fulford, Jukka-Pekka Onnela, David Gard, Carlos Busso","An appealing approach for speech emotion recognition (SER) is to pre-train a large speech representation model such as Wav2Vec2.0 or HuBERT. However, this large model should be adapted to different environments when deployed on real-world applications. This approach demands additional training time and stored parameters for each target environment. This paper proposes a computation and memory-efficient adaptation method. The approach trains skip connection adapters that generate environmental representations from the convolutional encoder, and denoise the self-supervised speech representations. Our experiments with the clean and contaminated version of the MSP-Podcast corpus show that our adapter-based approach not only improves the performance of the original fine-tuned SER model, but also reduces the computation and memory requirements. For each environment, the approach requires 59.16% decreased adaptation time and only 0.98% of the parameters of the transformer encoder."
INTERSPEECH2023,emotion,Implicit phonetic information modeling for speech emotion recognition,0,"Emotion and Mood Recognition,Speech Recognition and Synthesis","Computer science,Speech recognition,Emotion recognition,Natural language processing,Artificial intelligence",,https://www.isca-archive.org//interspeech_2023/purohit23_interspeech.pdf,"Tilak Purohit, Bogdan Vlasenko, Mathew Magimai.-Doss","This study investigates the efficacy of utilizing embedding spaces to model phonetic information in emotion utterances for speech emotion recognition. Our approach involves implicit modeling of phone information by deriving phone-based embeddings from networks specifically trained for phone recognition and pre-trained models fine-tuned for phone/character recognition. The results from evaluating our approach on three speech emotion databases, using both intra-corpus and inter-corpus evaluation methods demonstrate the competitive performance of implicit modeling of phonetic information compared to knowledge-based handcrafted features"
INTERSPEECH2023,emotion,On the Efficacy and Noise-Robustness of Jointly Learned Speech Emotion and Automatic Speech Recognition,0,"Speech Recognition and Synthesis,Speech and Audio Processing,Speech and dialogue systems","Computer science,Robustness (evolution),Speech recognition,Joint (building),Noise (video),Word error rate,Training set,Artificial intelligence,Engineering,Image (mathematics),Gene,Architectural engineering,Biochemistry,Chemistry",,https://www.isca-archive.org//interspeech_2023/bansal23_interspeech.pdf,"Lokesh Bansal, S. Pavankumar Dubagunta, Malolan Chetlur, Pushpak Jagtap, Aravind Ganapathiraju","New-age conversational agent systems perform both speech-emotion recognition (SER) and automatic speech recognition (ASR) using two separate and often independent approaches for real-world application in noisy environments. In this paper, we investigate a joint ASR-SER multitask learning approach in a low-resource setting and show that improvements are observed not only in SER but also in ASR. We also investigate the robustness of such jointly trained models to the presence of background noise, babble, and music. Experimental results on the IEMOCAP dataset show that joint learning can improve ASR word error rate (WER) and SER classification accuracy by 10.7% and 2.3% respectively in clean scenarios. In noisy scenarios, results on data augmented with MUSAN show that the joint approach outperforms the independent ASR and SER approaches across many noisy conditions. Overall, the joint ASR-SER approach yielded more noise-resistant models than the independent ASR and SER approaches."
